ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
675,"Onochie Lawrence ""Larry"" Achike",M,25.0,188.0,75.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Triple Jump,
700,"Nathaniel Leedom ""Nate"" Ackerman",M,26.0,173.0,74.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Middleweight, Freestyle",
770,Marcus Adam,M,24.0,182.0,82.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,
770,Marcus Adam,M,24.0,182.0,82.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 200 metres,
770,Marcus Adam,M,24.0,182.0,82.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,
770,Marcus Adam,M,33.0,182.0,82.0,Great Britain-1,GBR,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Two,
830,Adrian Neil Adams,M,29.0,178.0,78.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Middleweight,
1027,Mark J. Adshead,M,25.0,173.0,65.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Lightweight,
1309,Francis Keita Agyepong,M,27.0,179.0,73.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Triple Jump,
1310,"Jacqueline Nana A. D. ""Jackie"" Agyepong",F,23.0,172.0,63.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 100 metres Hurdles,
1498,"Charles Benedict ""Ben"" Ainslie",M,23.0,183.0,90.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed One Person Dinghy,Gold
1498,"Charles Benedict ""Ben"" Ainslie",M,27.0,183.0,90.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Sailing,Sailing Men's One Person Dinghy,Gold
1569,Kriss Kezie Uche Chukwu Duru Akabusi,M,29.0,185.0,81.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres Hurdles,
1569,Kriss Kezie Uche Chukwu Duru Akabusi,M,29.0,185.0,81.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,
1569,Kriss Kezie Uche Chukwu Duru Akabusi,M,33.0,185.0,81.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 400 metres Hurdles,Bronze
1569,Kriss Kezie Uche Chukwu Duru Akabusi,M,33.0,185.0,81.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
1623,Stephen George Akers,M,21.0,190.0,82.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 400 metres Freestyle,
1623,Stephen George Akers,M,21.0,190.0,82.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Swimming,"Swimming Men's 1,500 metres Freestyle",
1623,Stephen George Akers,M,21.0,190.0,82.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
1686,Henry Adetokunboh Akinwande,M,22.0,196.0,91.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Heavyweight,
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",F,19.0,169.0,69.0,Great Britain,GBR,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Downhill,
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",F,19.0,169.0,69.0,Great Britain,GBR,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Super G,
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",F,19.0,169.0,69.0,Great Britain,GBR,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",F,19.0,169.0,69.0,Great Britain,GBR,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Slalom,
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",F,19.0,169.0,69.0,Great Britain,GBR,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Combined,
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",F,23.0,169.0,69.0,Great Britain,GBR,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Downhill,
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",F,23.0,169.0,69.0,Great Britain,GBR,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Super G,
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",F,23.0,169.0,69.0,Great Britain,GBR,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
2414,"Chimene Mary ""Chemmy"" Alcott (-Crawford)",F,23.0,169.0,69.0,Great Britain,GBR,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Combined,
2565,Caroline Sarah J. Alexander,F,32.0,170.0,51.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Women's Mountainbike, Cross-Country",
2567,"Edward ""Eddie"" Alexander",M,24.0,180.0,78.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Cycling,Cycling Men's Sprint,
2721,"Antonio Pietro ""Tony"" Ali-Ally",M,27.0,180.0,90.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Springboard,
2721,"Antonio Pietro ""Tony"" Ali-Ally",M,27.0,180.0,90.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Synchronized Springboard,
2721,"Antonio Pietro ""Tony"" Ali-Ally",M,30.0,180.0,90.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Diving,Diving Men's Springboard,
2721,"Antonio Pietro ""Tony"" Ali-Ally",M,30.0,180.0,90.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Diving,Diving Men's Synchronized Springboard,
2789,Diane Allahgreen (-Hawkins),F,25.0,164.0,63.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres Hurdles,
2798,Peter Frank Allam,M,32.0,193.0,93.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,
2800,Alister Millar Allan,M,44.0,162.0,68.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Silver
2800,Alister Millar Allan,M,44.0,162.0,68.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
2800,Alister Millar Allan,M,48.0,162.0,68.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
2800,Alister Millar Allan,M,48.0,162.0,68.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
2812,"David ""Dave"" Allardice",M,26.0,170.0,75.0,Great Britain,GBR,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,
2843,Hayley Jane Allen,F,17.0,164.0,48.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Diving,Diving Women's Platform,
2877,"Katherine Fiona ""Kate"" Allenby",F,26.0,177.0,72.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Modern Pentathlon,Modern Pentathlon Women's Individual,Bronze
2877,"Katherine Fiona ""Kate"" Allenby",F,30.0,177.0,72.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Modern Pentathlon,Modern Pentathlon Women's Individual,
3807,"David ""Dave"" Anderson",M,22.0,173.0,57.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Featherweight,
3861,Shani Anderson,F,25.0,176.0,64.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,
3861,Shani Anderson,F,25.0,176.0,64.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,
4078,Sally J. Andreae,F,28.0,181.0,72.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Double Sculls,
4149,"Skylet ""Sky"" Andrew",M,26.0,185.0,78.0,Great Britain-2,GBR,1988 Summer,1988,Summer,Seoul,Table Tennis,Table Tennis Men's Doubles,
4890,Jeffrey John Arbon,M,20.0,,,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Diving,Diving Men's Platform,
4921,Simon David Archer,M,27.0,189.0,86.0,Great Britain-2,GBR,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Mixed Doubles,Bronze
4921,Simon David Archer,M,27.0,189.0,86.0,Great Britain-2,GBR,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Men's Doubles,
5155,David Armstrong,M,23.0,180.0,87.0,Great Britain-2,GBR,1988 Winter,1988,Winter,Calgary,Bobsleigh,Bobsleigh Men's Two,
5155,David Armstrong,M,23.0,180.0,87.0,Great Britain-1,GBR,1988 Winter,1988,Winter,Calgary,Bobsleigh,Bobsleigh Men's Four,
5155,David Armstrong,M,27.0,180.0,87.0,Great Britain-2,GBR,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Men's Four,
5221,Elizabeth Emma Arnold,F,19.0,162.0,47.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 400 metres Freestyle,
5221,Elizabeth Emma Arnold,F,19.0,162.0,47.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 800 metres Freestyle,
5308,"Christopher ""Chris"" Arrowsmith",M,25.0,170.0,64.0,Great Britain-2,GBR,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",
5576,"Andrew John ""Andy"" Ashurst",M,23.0,178.0,69.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Pole Vault,
5608,Paul Askham,M,25.0,173.0,66.0,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Figure Skating,Figure Skating Mixed Ice Dancing,
5812,Tracey Ann Atkin,F,17.0,170.0,57.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 800 metres Freestyle,
5812,Tracey Ann Atkin,F,17.0,170.0,57.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 400 metres Individual Medley,
5815,"Gillian ""Jill"" Atkins",F,25.0,165.0,65.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,
5815,"Gillian ""Jill"" Atkins",F,29.0,165.0,65.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Bronze
5869,Louis Mark Attrill,M,25.0,193.0,95.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Gold
5875,Paul Jason Attwood,M,32.0,180.0,97.0,Great Britain-2,GBR,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Four,
5942,Myrtle Sharon Mary Augee,F,23.0,171.0,91.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Shot Put,
5942,Myrtle Sharon Mary Augee,F,27.0,171.0,91.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's Shot Put,
6021,Andrew Peter Austin,M,36.0,185.0,84.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Shooting,Shooting Mixed Skeet,
6273,Robin Anthony Ayres,M,27.0,182.0,77.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
6278,Sarah Lianne Ayton (-Dempsey),F,24.0,167.0,63.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's Three Person Keelboat,Gold
6434,Michael Babb,M,36.0,173.0,92.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
6434,Michael Babb,M,40.0,173.0,92.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",
6594,"Stephen James ""Steve"" Backley",M,23.0,195.0,102.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Javelin Throw,Bronze
6594,"Stephen James ""Steve"" Backley",M,31.0,195.0,102.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's Javelin Throw,Silver
6594,"Stephen James ""Steve"" Backley",M,35.0,195.0,102.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Javelin Throw,
6907,Shireen Bailey (Hassan-),F,28.0,173.0,56.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 800 metres,
6907,Shireen Bailey (Hassan-),F,28.0,173.0,56.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Women's 1,500 metres",
6937,Sarah Jane L. Bainbridge,F,21.0,169.0,67.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Women's Welterweight,
7024,Lorraine Baker (-Strain),F,28.0,160.0,46.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 800 metres,
7224,Sean Michael Baldock,M,23.0,173.0,73.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,
7224,Sean Michael Baldock,M,27.0,173.0,73.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,
7234,Laura Jane Baldwin,F,24.0,170.0,63.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's One Person Dinghy,
7251,Kirsty Balfour (-Kettles),F,20.0,173.0,61.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Breaststroke,
7251,Kirsty Balfour (-Kettles),F,20.0,173.0,61.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
7549,Wendy Banks,F,28.0,160.0,59.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,
7672,Vitaliy Baranov,M,27.0,180.0,,Great Britain,GBR,2002 Winter,2002,Winter,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,
7738,Paul Jason Barber,M,33.0,189.0,85.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
7890,Ian Dallas Barker,M,34.0,183.0,76.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Skiff,Silver
7977,Allison Elena Barnett,F,26.0,170.0,73.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Fours,
8301,"Terence J. ""Terry"" Bartlett",M,24.0,175.0,71.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Individual All-Around,
8301,"Terence J. ""Terry"" Bartlett",M,24.0,175.0,71.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Floor Exercise,
8301,"Terence J. ""Terry"" Bartlett",M,24.0,175.0,71.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horse Vault,
8301,"Terence J. ""Terry"" Bartlett",M,24.0,175.0,71.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Parallel Bars,
8301,"Terence J. ""Terry"" Bartlett",M,24.0,175.0,71.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horizontal Bar,
8301,"Terence J. ""Terry"" Bartlett",M,24.0,175.0,71.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Rings,
8301,"Terence J. ""Terry"" Bartlett",M,24.0,175.0,71.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Pommelled Horse,
8301,"Terence J. ""Terry"" Bartlett",M,28.0,175.0,71.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Individual All-Around,
8301,"Terence J. ""Terry"" Bartlett",M,28.0,175.0,71.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Team All-Around,
8301,"Terence J. ""Terry"" Bartlett",M,28.0,175.0,71.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Floor Exercise,
8301,"Terence J. ""Terry"" Bartlett",M,28.0,175.0,71.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horse Vault,
8301,"Terence J. ""Terry"" Bartlett",M,28.0,175.0,71.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Parallel Bars,
8301,"Terence J. ""Terry"" Bartlett",M,28.0,175.0,71.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Horizontal Bar,
8301,"Terence J. ""Terry"" Bartlett",M,28.0,175.0,71.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Rings,
8301,"Terence J. ""Terry"" Bartlett",M,28.0,175.0,71.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Pommelled Horse,
8302,"Anthony William ""Tony"" Bartlett",M,33.0,175.0,73.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Team",
8302,"Anthony William ""Tony"" Bartlett",M,36.0,175.0,73.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Men's Foil, Team",
8477,Christina Victoria Bassadone,F,22.0,173.0,58.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's Two Person Dinghy,
8541,"Stephen James ""Steve"" Batchelor",M,27.0,180.0,79.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
8541,"Stephen James ""Steve"" Batchelor",M,31.0,180.0,79.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,
8548,Philip G. Bateman,M,26.0,177.0,61.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Cycling,Cycling Men's 100 kilometres Team Time Trial,
8554,Michael Jeremy Bates,M,26.0,180.0,72.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Singles,
8554,Michael Jeremy Bates,M,26.0,180.0,72.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Tennis,Tennis Men's Doubles,
8623,"Guinevere ""Guin"" Batten",F,32.0,172.0,74.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Silver
8626,Miriam Batten (-Luke),F,27.0,174.0,70.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Pairs,
8626,Miriam Batten (-Luke),F,35.0,174.0,70.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,Silver
8736,"James Steven ""Jamie"" Baulch (Mills-)",M,27.0,173.0,71.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,
8736,"James Steven ""Jamie"" Baulch (Mills-)",M,27.0,173.0,71.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,
8857,Alain Baxter,M,28.0,179.0,75.0,Great Britain,GBR,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Slalom,
8857,Alain Baxter,M,32.0,179.0,75.0,Great Britain,GBR,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Slalom,
8865,Noel Baxter,M,20.0,173.0,73.0,Great Britain,GBR,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Slalom,
8865,Noel Baxter,M,24.0,173.0,73.0,Great Britain,GBR,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Slalom,
8865,Noel Baxter,M,24.0,173.0,73.0,Great Britain,GBR,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Combined,
8915,Lisa Jayne Bayliss,F,25.0,167.0,68.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Bronze
8924,Simon Baynes,M,28.0,178.0,70.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Freestyle Skiing,Freestyle Skiing Men's Moguls,
9012,"Andrew Edgar ""Andy"" Beadsworth",M,33.0,185.0,92.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Three Person Keelboat,
9090,Peter R. K. Beaumont,M,23.0,193.0,87.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Eights,
9177,Lesley Beck,F,23.0,152.0,45.0,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Giant Slalom,
9177,Lesley Beck,F,23.0,152.0,45.0,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Slalom,
9238,"Patricia J. ""Pat"" Beckford",F,23.0,178.0,70.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 400 metres,
9240,"Oliver John ""Oli"" Beckingsale",M,24.0,182.0,63.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Mountainbike, Cross-Country",
9240,"Oliver John ""Oli"" Beckingsale",M,28.0,182.0,63.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Mountainbike, Cross-Country",
9362,"Alexandra Helen M. ""Alex"" Beever",F,27.0,182.0,77.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxed Eights,
9363,James Alexander Beevers,M,21.0,183.0,80.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Men's Foil, Individual",
9539,"David Martin ""Dave"" Belam",M,24.0,171.0,68.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,
9539,"David Martin ""Dave"" Belam",M,24.0,171.0,68.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
9539,"David Martin ""Dave"" Belam",M,24.0,171.0,68.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
9539,"David Martin ""Dave"" Belam",M,24.0,171.0,68.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,
9560,Jason P. Belben,M,23.0,170.0,63.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Men's Two Person Dinghy,
9615,Paul Adam Belk,M,23.0,193.0,88.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,
9633,Diane Bell,F,28.0,165.0,62.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Half-Middleweight,
9637,Andrew Graham Bell,M,22.0,181.0,79.0,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Downhill,
9637,Andrew Graham Bell,M,22.0,181.0,79.0,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Super G,
9637,Andrew Graham Bell,M,22.0,181.0,79.0,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
9637,Andrew Graham Bell,M,22.0,181.0,79.0,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Combined,
9637,Andrew Graham Bell,M,26.0,181.0,79.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Downhill,
9637,Andrew Graham Bell,M,26.0,181.0,79.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Super G,
9637,Andrew Graham Bell,M,26.0,181.0,79.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Combined,
9649,Martin Neil Bell,M,23.0,180.0,82.0,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Downhill,
9649,Martin Neil Bell,M,23.0,180.0,82.0,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Super G,
9649,Martin Neil Bell,M,23.0,180.0,82.0,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
9649,Martin Neil Bell,M,23.0,180.0,82.0,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Combined,
9649,Martin Neil Bell,M,27.0,180.0,82.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Downhill,
9649,Martin Neil Bell,M,27.0,180.0,82.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Super G,
9649,Martin Neil Bell,M,27.0,180.0,82.0,Great Britain,GBR,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Combined,
9796,Janine Claire Belton (-Usher),F,20.0,165.0,56.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
10129,"Timothy David ""Tim"" Benjamin",M,22.0,183.0,76.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres,
10129,"Timothy David ""Tim"" Benjamin",M,22.0,183.0,76.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,
10188,Todd Anthony Bennett,M,26.0,170.0,64.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres,
10188,Todd Anthony Bennett,M,26.0,170.0,64.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,
10604,Mary Andray Berkeley (-Agyepong),F,22.0,176.0,65.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Long Jump,
